S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
ADAUSDT,AVAXUSDT,0.0,0.0,0.0,0.0033590916822879248,1.0,-0.9425051063881771,0.05749489361182295
ADAUSDT,MATICUSDT,0.0,-0.2672106216774418,0.0,0.0033990380245894594,3.0,-0.9805578560086755,0.01944214399132446
ADAUSDT,SOLUSDT,0.0,2.1829177049241886,-1.4816717342514504e-05,0.001220003453927875,4.0,-0.549448810666361,0.4505511893336391
ADAUSDT,YFIUSDT,0.0,3.7909903303711356,-1.9252754834298987e-05,0.0013823726580611837,4.0,-0.6178017980694188,0.38219820193058124
ATOMUSDT,AVAXUSDT,2.0,0.0,0.0,0.004909461462124306,1.0,-0.5915427976427633,0.4084572023572367
ATOMUSDT,BUSDUSDT,2.0,0.0,0.0,6.526843098315579e-05,1.0,0.00010510678118962118,0.9998948932188104
ATOMUSDT,NEARUSDT,2.0,0.0,0.0,0.02303455527455879,1.0,-0.4377074044129068,0.5622925955870932
AVAXUSDT,BTCUSDT,0.0,-8.964363559599452,0.0,0.0008910879988898838,2.0,0.11698488860104264,-0.8830151113989574
AVAXUSDT,BUSDUSDT,0.0,0.0,0.0,6.308136001490598e-05,1.0,7.269976273780974e-05,0.9999273002372622
AVAXUSDT,ELFUSDT,0.0,0.0,0.0,0.003761731269433824,1.0,0.1670155744451683,0.8329844255548318
AVAXUSDT,LTCUSDT,1.0,-1.564313298502116,-1.586027436601742e-05,0.0016464412607087742,4.0,0.35364850661186115,-0.6463514933881388
AVAXUSDT,NEARUSDT,0.0,4.2038040816941935,0.0,0.008257089933184997,2.0,0.7363494749342131,0.26365052506578696
AVAXUSDT,SANDUSDT,0.0,0.0,0.0,0.0018520774258760978,1.0,-0.2535918196876113,0.7464081803123886
AVAXUSDT,SOLUSDT,0.0,-1.185652711491715,-1.6778437447965656e-05,0.0017289646516697778,4.0,0.40061877385160377,-0.5993812261483962
AVAXUSDT,UNIUSDT,0.0,2.179503873330353,-3.523977055004979e-05,0.0032699622941931867,4.0,0.6550745822772964,-0.34492541772270363
AVAXUSDT,YFIUSDT,0.0,3.1805522886902073,1.4588219268053097e-05,0.0022491530243035885,4.0,-0.4740125976359482,0.5259874023640518
BCHUSDT,BUSDUSDT,1.0,0.0,0.0,5.1071471637741495e-05,1.0,5.721207048754984e-05,0.9999427879295125
BNBUSDT,BUSDUSDT,1.0,0.0,0.0,5.2721694421657816e-05,1.0,5.544010181765011e-05,0.9999445598981824
BTCUSDT,LUNAUSDT,0.0,-8.828859672841132,0.0,0.0015986378854099528,2.0,-0.8716249669199152,0.12837503308008485
BUSDUSDT,CRVUSDT,0.0,0.0,0.0,5.236851746329592e-05,1.0,0.9997867689151229,0.00021323108487713582
BUSDUSDT,LUNAUSDT,0.0,0.0,0.0,5.119133546014655e-05,1.0,0.9999219717702468,7.802822975323519e-05
BUSDUSDT,NEARUSDT,0.0,0.0002996359398165189,7.366940310195711e-09,0.00012323096473728943,4.0,-0.9999816824127111,-1.8317587288968136e-05
BUSDUSDT,SUSHIUSDT,0.0,0.0,0.0,6.58792763217532e-05,1.0,0.9998129413426646,0.00018705865733534665
BUSDUSDT,XRPUSDT,0.0,0.0,0.0,0.00014139991256970045,1.0,-0.9890839576510257,0.010916042348974291
BUSDUSDT,YFIUSDT,0.0,0.0,0.0,5.295110463062658e-05,1.0,0.9999664402365611,3.355976343893344e-05
CRVUSDT,ELFUSDT,2.0,-1.0851738733037006,0.0,0.0023227064327969804,2.0,-0.18571158117154152,0.8142884188284585
DOGEUSDT,DOTUSDT,2.0,1.9896898087581851,-3.5208398417765704e-05,0.002074380427128464,4.0,-0.8515639208759421,0.14843607912405793
DOTUSDT,NEARUSDT,0.0,3.105833974941777,0.0,0.007713618869848188,2.0,0.718677231259089,0.28132276874091106
EOSUSDT,LTCUSDT,1.0,0.0,0.0,0.0013306719085420522,1.0,-0.8069060071537093,0.1930939928462907
EOSUSDT,YFIUSDT,1.0,0.0,0.0,0.0018152732400094477,1.0,-0.895662655361047,0.10433734463895299
MATICUSDT,NEARUSDT,0.0,1.3050857893255885,-2.8651897874562793e-05,0.011235258083970369,4.0,0.7870765156059022,0.21292348439409778
NEARUSDT,SANDUSDT,0.0,0.0,0.0,0.012082234551031572,1.0,-0.3871291126543596,0.6128708873456404
NEARUSDT,SOLUSDT,0.0,0.0,0.0,0.02755952127931716,1.0,-0.6683195556956196,0.33168044430438043
NEARUSDT,UNIUSDT,0.0,-2.7893969998883046,0.0,0.007249317962978273,2.0,-0.11721723741240717,-0.8827827625875928
NEARUSDT,XRPUSDT,0.0,0.0,0.0,0.006094316197432506,1.0,0.003979028204968236,0.9960209717950318
SANDUSDT,UNIUSDT,0.0,-0.9219300366850651,5.9242464191983504e-06,0.00203593514465025,5.0,-0.840596364545025,0.159403635454975
SOLUSDT,UNIUSDT,0.0,-2.751944853016947,7.500362543150271e-06,0.0015341661912033732,5.0,-0.6950937308816597,0.3049062691183404
